profile_type,suite,benchmark,param_json,ground_truth_cycle,simulation_cycle
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""12"",""log2kernel"":""12""}",28998.449999999997,16885
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""13"",""log2kernel"":""12""}",31937.49,17183
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""14"",""log2kernel"":""12""}",38299.950000000004,23590
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""14"",""log2kernel"":""14""}",38376.585,23590
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""15"",""log2kernel"":""12""}",41708.16,24032
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""15"",""log2kernel"":""14""}",41729.22,24032
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""16"",""log2kernel"":""12""}",48746.295,30902
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""16"",""log2kernel"":""14""}",48729.33,30902
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""16"",""log2kernel"":""16""}",48859.200000000004,30902
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""17"",""log2kernel"":""12""}",55260.855,31824
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""17"",""log2kernel"":""14""}",55392.48,31824
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""17"",""log2kernel"":""16""}",55615.950000000004,31824
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""18"",""log2kernel"":""12""}",71453.655,40917
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""18"",""log2kernel"":""14""}",71436.105,40917
nsys,cuda-sdk,fastwalshtransform,"{""log2data"":""18"",""log2kernel"":""16""}",71419.14,40917
nsys,cuda-sdk,mergesort,"{""size"":""1024""}",14489.28,5029
nsys,cuda-sdk,mergesort,"{""size"":""114688""}",235386.45000000004,88493
nsys,cuda-sdk,mergesort,"{""size"":""131072""}",244651.67999999996,90893
nsys,cuda-sdk,mergesort,"{""size"":""16384""}",121492.21499999998,47569
nsys,cuda-sdk,mergesort,"{""size"":""2048""}",36485.28,15309
nsys,cuda-sdk,mergesort,"{""size"":""32768""}",153173.475,59337
nsys,cuda-sdk,mergesort,"{""size"":""4096""}",63275.939999999995,25797
nsys,cuda-sdk,mergesort,"{""size"":""65536""}",190498.815,73468
nsys,cuda-sdk,mergesort,"{""size"":""8192""}",90567.36,36471
nsys,cuda-sdk,mergesort,"{""size"":""81920""}",226418.98500000002,86044
nsys,cuda-sdk,mergesort,"{""size"":""98304""}",231230.61000000004,87204
nsys,cuda-sdk,scalarprod,"{""elementN"":""2048"",""vectorN"":""128""}",8817.705,3189
nsys,cuda-sdk,scalarprod,"{""elementN"":""2048"",""vectorN"":""256""}",15686.775000000001,4150
nsys,cuda-sdk,scalarprod,"{""elementN"":""2048"",""vectorN"":""32""}",8573.175,3093
nsys,cuda-sdk,scalarprod,"{""elementN"":""2048"",""vectorN"":""512""}",27256.905,6072
nsys,cuda-sdk,scalarprod,"{""elementN"":""2048"",""vectorN"":""64""}",9266.4,3125
nsys,cuda-sdk,scalarprod,"{""elementN"":""4096"",""vectorN"":""128""}",8555.04,3345
nsys,cuda-sdk,scalarprod,"{""elementN"":""4096"",""vectorN"":""256""}",13983.84,4462
nsys,cuda-sdk,scalarprod,"{""elementN"":""4096"",""vectorN"":""32""}",7917.975000000001,3249
nsys,cuda-sdk,scalarprod,"{""elementN"":""4096"",""vectorN"":""512""}",25084.8,6696
nsys,cuda-sdk,scalarprod,"{""elementN"":""4096"",""vectorN"":""64""}",8237.385,3281
nsys,cuda-sdk,scan-long,"{""arrayLength"":""2048"",""size"":""131072""}",11662.56,6911
nsys,cuda-sdk,scan-long,"{""arrayLength"":""2048"",""size"":""16384""}",10820.745,6663
nsys,cuda-sdk,scan-long,"{""arrayLength"":""2048"",""size"":""262144""}",12841.92,7197
nsys,cuda-sdk,scan-long,"{""arrayLength"":""2048"",""size"":""32768""}",10745.28,6698
nsys,cuda-sdk,scan-long,"{""arrayLength"":""2048"",""size"":""4096""}",10577.385,6639
nsys,cuda-sdk,scan-long,"{""arrayLength"":""2048"",""size"":""65536""}",11176.425000000001,6769
nsys,cuda-sdk,scan-long,"{""arrayLength"":""2048"",""size"":""8192""}",10819.575,6647
nsys,cuda-sdk,scan-long,"{""arrayLength"":""4096"",""size"":""131072""}",11756.745,6943
nsys,cuda-sdk,scan-long,"{""arrayLength"":""4096"",""size"":""16384""}",10838.880000000001,6695
nsys,cuda-sdk,scan-long,"{""arrayLength"":""4096"",""size"":""262144""}",13028.535,7229
nsys,cuda-sdk,scan-long,"{""arrayLength"":""4096"",""size"":""32768""}",10858.77,6730
nsys,cuda-sdk,scan-long,"{""arrayLength"":""4096"",""size"":""4096""}",10689.705,6671
nsys,cuda-sdk,scan-long,"{""arrayLength"":""4096"",""size"":""65536""}",11213.28,6801
nsys,cuda-sdk,scan-long,"{""arrayLength"":""4096"",""size"":""8192""}",10857.6,6679
nsys,cuda-sdk,scan-short,"{""arrayLength"":""1024"",""size"":""131072""}",4455.36,2529
nsys,cuda-sdk,scan-short,"{""arrayLength"":""1024"",""size"":""16384""}",4043.52,2406
nsys,cuda-sdk,scan-short,"{""arrayLength"":""1024"",""size"":""262144""}",5129.28,2670
nsys,cuda-sdk,scan-short,"{""arrayLength"":""1024"",""size"":""32768""}",4080.9600000000005,2424
nsys,cuda-sdk,scan-short,"{""arrayLength"":""1024"",""size"":""4096""}",3968.6400000000003,2394
nsys,cuda-sdk,scan-short,"{""arrayLength"":""1024"",""size"":""65536""}",4230.72,2459
nsys,cuda-sdk,scan-short,"{""arrayLength"":""1024"",""size"":""8192""}",4005.4950000000003,2398
nsys,cuda-sdk,scan-short,"{""arrayLength"":""512"",""size"":""131072""}",4455.36,2497
nsys,cuda-sdk,scan-short,"{""arrayLength"":""512"",""size"":""16384""}",3949.9199999999996,2374
nsys,cuda-sdk,scan-short,"{""arrayLength"":""512"",""size"":""262144""}",5036.265,2638
nsys,cuda-sdk,scan-short,"{""arrayLength"":""512"",""size"":""32768""}",3987.9450000000006,2392
nsys,cuda-sdk,scan-short,"{""arrayLength"":""512"",""size"":""4096""}",3855.735,2362
nsys,cuda-sdk,scan-short,"{""arrayLength"":""512"",""size"":""65536""}",4080.375,2427
nsys,cuda-sdk,scan-short,"{""arrayLength"":""512"",""size"":""8192""}",3912.4800000000005,2366
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""128"",""size"":""131072""}",18027.36,3698
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""128"",""size"":""16384""}",11288.745,3575
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""128"",""size"":""262144""}",25534.665,3839
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""128"",""size"":""32768""}",11437.92,3593
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""128"",""size"":""4096""}",11250.72,3563
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""128"",""size"":""65536""}",11605.815,3628
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""128"",""size"":""8192""}",11288.16,3567
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""64"",""size"":""131072""}",14788.8,3358
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""64"",""size"":""16384""}",9491.04,3235
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""64"",""size"":""262144""}",20704.905,3499
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""64"",""size"":""32768""}",9565.92,3253
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""64"",""size"":""4096""}",9397.44,3223
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""64"",""size"":""65536""}",9753.12,3288
nsys,cuda-sdk,sortingnetworks-bitonic,"{""arrayLength"":""64"",""size"":""8192""}",9416.16,3227
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""128"",""size"":""131072""}",18401.760000000002,4042
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""128"",""size"":""16384""}",12767.04,3919
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""128"",""size"":""262144""}",25665.705,4183
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""128"",""size"":""32768""}",12785.76,3937
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""128"",""size"":""4096""}",12617.28,3907
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""128"",""size"":""65536""}",13029.12,3972
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""128"",""size"":""8192""}",12692.16,3911
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""64"",""size"":""131072""}",15181.919999999998,3631
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""64"",""size"":""16384""}",10539.36,3508
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""64"",""size"":""262144""}",21078.72,3772
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""64"",""size"":""32768""}",10689.12,3526
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""64"",""size"":""4096""}",10482.615,3496
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""64"",""size"":""65536""}",10820.16,3561
nsys,cuda-sdk,sortingnetworks-oddeven,"{""arrayLength"":""64"",""size"":""8192""}",10558.08,3500
nsys,cuda-sdk,transpose,"{""dimX"":""1024"",""dimY"":""1024"",""kernelID"":""1""}",9228.960000000001,12472
nsys,cuda-sdk,transpose,"{""dimX"":""1536"",""dimY"":""1536"",""kernelID"":""1""}",17747.145,19168
nsys,cuda-sdk,transpose,"{""dimX"":""2048"",""dimY"":""2048"",""kernelID"":""1""}",31823.999999999996,28346
nsys,cuda-sdk,transpose,"{""dimX"":""3072"",""dimY"":""3072"",""kernelID"":""1""}",86112,42676
nsys,cuda-sdk,transpose,"{""dimX"":""4096"",""dimY"":""4096"",""kernelID"":""1""}",157267.89,74215
nsys,cuda-sdk,transpose,"{""dimX"":""6144"",""dimY"":""6144"",""kernelID"":""1""}",360568.84500000003,164327
nsys,cuda-sdk,transpose,"{""dimX"":""8192"",""dimY"":""8192"",""kernelID"":""1""}",643504.68,290484
nsys,cuda-sdk,vectoradd,"{""size"":""1048576""}",9902.880000000001,6608
nsys,cuda-sdk,vectoradd,"{""size"":""131072""}",4511.52,2666
nsys,cuda-sdk,vectoradd,"{""size"":""16384""}",3687.8400000000006,2173
nsys,cuda-sdk,vectoradd,"{""size"":""16777216""}",190140.21,74192
nsys,cuda-sdk,vectoradd,"{""size"":""2097152""}",16922.88,11114
nsys,cuda-sdk,vectoradd,"{""size"":""262144""}",5148,3229
nsys,cuda-sdk,vectoradd,"{""size"":""32768""}",3875.6250000000005,2243
nsys,cuda-sdk,vectoradd,"{""size"":""4194304""}",38207.520000000004,20125
nsys,cuda-sdk,vectoradd,"{""size"":""524288""}",6832.8,4355
nsys,cuda-sdk,vectoradd,"{""size"":""65536""}",3987.36,2384
nsys,cuda-sdk,vectoradd,"{""size"":""8388608""}",89407.30500000001,38147
nsys,gpu-benches,gpu-cache,"{""size"":""1024"",""thread"":""128""}",10857.6,37992
nsys,gpu-benches,gpu-cache,"{""size"":""1024"",""thread"":""16""}",12487.41,22751
nsys,gpu-benches,gpu-cache,"{""size"":""1024"",""thread"":""32""}",10801.44,16683
nsys,gpu-benches,gpu-cache,"{""size"":""1024"",""thread"":""64""}",10745.28,23572
nsys,gpu-benches,gpu-cache,"{""size"":""128"",""thread"":""128""}",10596.105,24324
nsys,gpu-benches,gpu-cache,"{""size"":""128"",""thread"":""16""}",10895.04,16589
nsys,gpu-benches,gpu-cache,"{""size"":""128"",""thread"":""32""}",10801.44,16599
nsys,gpu-benches,gpu-cache,"{""size"":""128"",""thread"":""64""}",10763.415,16982
nsys,gpu-benches,gpu-cache,"{""size"":""1280"",""thread"":""128""}",10951.2,37992
nsys,gpu-benches,gpu-cache,"{""size"":""1280"",""thread"":""16""}",14227.2,28793
nsys,gpu-benches,gpu-cache,"{""size"":""1280"",""thread"":""32""}",12449.970000000001,22701
nsys,gpu-benches,gpu-cache,"{""size"":""1280"",""thread"":""64""}",10857.6,23584
nsys,gpu-benches,gpu-cache,"{""size"":""1536"",""thread"":""128""}",10820.745,38004
nsys,gpu-benches,gpu-cache,"{""size"":""1536"",""thread"":""16""}",14209.65,28841
nsys,gpu-benches,gpu-cache,"{""size"":""1536"",""thread"":""32""}",12505.545,22725
nsys,gpu-benches,gpu-cache,"{""size"":""1536"",""thread"":""64""}",10783.305,23596
nsys,gpu-benches,gpu-cache,"{""size"":""16"",""thread"":""128""}",10970.505000000001,24247
nsys,gpu-benches,gpu-cache,"{""size"":""16"",""thread"":""16""}",10614.24,16491
nsys,gpu-benches,gpu-cache,"{""size"":""16"",""thread"":""32""}",11007.36,16449
nsys,gpu-benches,gpu-cache,"{""size"":""16"",""thread"":""64""}",11119.68,16895
nsys,gpu-benches,gpu-cache,"{""size"":""1792"",""thread"":""128""}",10782.135,38004
nsys,gpu-benches,gpu-cache,"{""size"":""1792"",""thread"":""16""}",16005.014999999998,34883
nsys,gpu-benches,gpu-cache,"{""size"":""1792"",""thread"":""32""}",12560.535,22749
nsys,gpu-benches,gpu-cache,"{""size"":""1792"",""thread"":""64""}",10726.56,23608
nsys,gpu-benches,gpu-cache,"{""size"":""2048"",""thread"":""128""}",10782.135,38016
nsys,gpu-benches,gpu-cache,"{""size"":""2048"",""thread"":""16""}",15874.560000000001,34931
nsys,gpu-benches,gpu-cache,"{""size"":""2048"",""thread"":""32""}",12393.225,22773
nsys,gpu-benches,gpu-cache,"{""size"":""2048"",""thread"":""64""}",10820.745,23620
nsys,gpu-benches,gpu-cache,"{""size"":""2304"",""thread"":""128""}",11007.36,38016
nsys,gpu-benches,gpu-cache,"{""size"":""2304"",""thread"":""16""}",17765.28,40973
nsys,gpu-benches,gpu-cache,"{""size"":""2304"",""thread"":""32""}",14153.49,28791
nsys,gpu-benches,gpu-cache,"{""size"":""2304"",""thread"":""64""}",12542.4,31419
nsys,gpu-benches,gpu-cache,"{""size"":""256"",""thread"":""128""}",10745.28,27814
nsys,gpu-benches,gpu-cache,"{""size"":""256"",""thread"":""16""}",10782.72,16613
nsys,gpu-benches,gpu-cache,"{""size"":""256"",""thread"":""32""}",10802.025,16611
nsys,gpu-benches,gpu-cache,"{""size"":""256"",""thread"":""64""}",10894.455,23536
nsys,gpu-benches,gpu-cache,"{""size"":""2560"",""thread"":""128""}",10820.16,38028
nsys,gpu-benches,gpu-cache,"{""size"":""2560"",""thread"":""16""}",17690.985,32091
nsys,gpu-benches,gpu-cache,"{""size"":""2560"",""thread"":""32""}",14207.895,28815
nsys,gpu-benches,gpu-cache,"{""size"":""2560"",""thread"":""64""}",12579.255000000001,31431
nsys,gpu-benches,gpu-cache,"{""size"":""2816"",""thread"":""128""}",10837.710000000001,38028
nsys,gpu-benches,gpu-cache,"{""size"":""2816"",""thread"":""16""}",19282.77,47063
nsys,gpu-benches,gpu-cache,"{""size"":""2816"",""thread"":""32""}",14151.735,28839
nsys,gpu-benches,gpu-cache,"{""size"":""2816"",""thread"":""64""}",12542.4,31443
nsys,gpu-benches,gpu-cache,"{""size"":""3072"",""thread"":""128""}",10819.575,38040
nsys,gpu-benches,gpu-cache,"{""size"":""3072"",""thread"":""16""}",19468.8,36395
nsys,gpu-benches,gpu-cache,"{""size"":""3072"",""thread"":""32""}",14320.215,23505
nsys,gpu-benches,gpu-cache,"{""size"":""3072"",""thread"":""64""}",12448.800000000001,31455
nsys,gpu-benches,gpu-cache,"{""size"":""32"",""thread"":""128""}",10726.56,24315
nsys,gpu-benches,gpu-cache,"{""size"":""32"",""thread"":""16""}",10782.72,16505
nsys,gpu-benches,gpu-cache,"{""size"":""32"",""thread"":""32""}",10782.72,16491
nsys,gpu-benches,gpu-cache,"{""size"":""32"",""thread"":""64""}",10651.68,16943
nsys,gpu-benches,gpu-cache,"{""size"":""3328"",""thread"":""128""}",11082.24,38040
nsys,gpu-benches,gpu-cache,"{""size"":""3328"",""thread"":""16""}",21097.44,53153
nsys,gpu-benches,gpu-cache,"{""size"":""3328"",""thread"":""32""}",15930.135,34881
nsys,gpu-benches,gpu-cache,"{""size"":""3328"",""thread"":""64""}",12542.985,31467
nsys,gpu-benches,gpu-cache,"{""size"":""3584"",""thread"":""128""}",10745.28,38052
nsys,gpu-benches,gpu-cache,"{""size"":""3584"",""thread"":""16""}",21153.015,40699
nsys,gpu-benches,gpu-cache,"{""size"":""3584"",""thread"":""32""}",15873.975,34905
nsys,gpu-benches,gpu-cache,"{""size"":""3584"",""thread"":""64""}",12504.960000000001,31479
nsys,gpu-benches,gpu-cache,"{""size"":""3840"",""thread"":""128""}",10782.72,38052
nsys,gpu-benches,gpu-cache,"{""size"":""3840"",""thread"":""16""}",22875.84,59243
nsys,gpu-benches,gpu-cache,"{""size"":""3840"",""thread"":""32""}",15855.255000000003,34929
nsys,gpu-benches,gpu-cache,"{""size"":""3840"",""thread"":""64""}",12466.935,31491
nsys,gpu-benches,gpu-cache,"{""size"":""4096"",""thread"":""128""}",10932.48,38064
nsys,gpu-benches,gpu-cache,"{""size"":""4096"",""thread"":""16""}",23082.345,45003
nsys,gpu-benches,gpu-cache,"{""size"":""4096"",""thread"":""32""}",15912.585000000001,27809
nsys,gpu-benches,gpu-cache,"{""size"":""4096"",""thread"":""64""}",12543.57,31503
nsys,gpu-benches,gpu-cache,"{""size"":""512"",""thread"":""128""}",10744.11,37980
nsys,gpu-benches,gpu-cache,"{""size"":""512"",""thread"":""16""}",10819.575,16661
nsys,gpu-benches,gpu-cache,"{""size"":""512"",""thread"":""32""}",10745.865,16635
nsys,gpu-benches,gpu-cache,"{""size"":""512"",""thread"":""64""}",10745.28,23548
nsys,gpu-benches,gpu-cache,"{""size"":""64"",""thread"":""128""}",10651.095,24318
nsys,gpu-benches,gpu-cache,"{""size"":""64"",""thread"":""16""}",10670.985,16577
nsys,gpu-benches,gpu-cache,"{""size"":""64"",""thread"":""32""}",10764.585000000001,16527
nsys,gpu-benches,gpu-cache,"{""size"":""64"",""thread"":""64""}",10651.68,16946
nsys,gpu-benches,gpu-cache,"{""size"":""768"",""thread"":""128""}",10857.6,37980
nsys,gpu-benches,gpu-cache,"{""size"":""768"",""thread"":""16""}",12392.055,22703
nsys,gpu-benches,gpu-cache,"{""size"":""768"",""thread"":""32""}",10801.44,16659
nsys,gpu-benches,gpu-cache,"{""size"":""768"",""thread"":""64""}",10820.16,23560
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""1""}",11606.985,16707
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""1024""}",13047.84,32203
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""128""}",11905.92,20875
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""16""}",11662.56,19459
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""2""}",11718.135,17099
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""2048""}",14881.814999999999,46267
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""256""}",12018.825,22307
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""32""}",11718.72,19475
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""4""}",12860.64,17883
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""4096""}",17485.065,74395
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""512""}",12560.535,25171
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""64""}",11887.2,19507
nsys,gpu-benches,gpu-l2-cache,"{""block"":""2"",""size"":""8""}",12242.880000000001,19451
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""1""}",12036.375,17099
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""1024""}",14827.409999999998,46267
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""128""}",11961.495,22307
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""16""}",12017.655,19475
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""2""}",12765.87,17883
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""2048""}",17709.705,74395
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""256""}",12373.335000000001,25171
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""32""}",12149.28,19507
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""4""}",12242.295,19451
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""4096""}",22819.095,129347
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""512""}",13235.04,32203
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""64""}",12094.875,20875
nsys,gpu-benches,gpu-l2-cache,"{""block"":""4"",""size"":""8""}",11831.04,19459
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""1""}",12805.65,17883
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""1024""}",17746.56,74395
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""128""}",12561.12,25171
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""16""}",11999.52,19507
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""2""}",12335.895,19451
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""2048""}",22875.84,129347
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""256""}",13084.695,32203
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""32""}",12187.305,20875
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""4""}",11661.975,19459
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""4096""}",35380.8,240555
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""512""}",14864.264999999998,46267
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""64""}",12093.705,22307
nsys,gpu-benches,gpu-l2-cache,"{""block"":""8"",""size"":""8""}",11793.015,19475
nsys,gpu-benches,gpu-l2-stream,"{""block"":""128"",""size"":""10000""}",40995.63,44394
nsys,gpu-benches,gpu-l2-stream,"{""block"":""128"",""size"":""1280000""}",340650.18,424978
nsys,gpu-benches,gpu-l2-stream,"{""block"":""128"",""size"":""160000""}",58746.87,83893
nsys,gpu-benches,gpu-l2-stream,"{""block"":""128"",""size"":""20000""}",43673.76,45538
nsys,gpu-benches,gpu-l2-stream,"{""block"":""128"",""size"":""320000""}",78326.82,135889
nsys,gpu-benches,gpu-l2-stream,"{""block"":""128"",""size"":""40000""}",46034.82,47774
nsys,gpu-benches,gpu-l2-stream,"{""block"":""128"",""size"":""640000""}",116123.66999999998,228463
nsys,gpu-benches,gpu-l2-stream,"{""block"":""128"",""size"":""80000""}",50527.62,63598
nsys,gpu-benches,gpu-l2-stream,"{""block"":""256"",""size"":""10000""}",40790.295,57471
nsys,gpu-benches,gpu-l2-stream,"{""block"":""256"",""size"":""1280000""}",342578.925,418543
nsys,gpu-benches,gpu-l2-stream,"{""block"":""256"",""size"":""160000""}",58164.795000000006,95089
nsys,gpu-benches,gpu-l2-stream,"{""block"":""256"",""size"":""20000""}",42475.095,58210
nsys,gpu-benches,gpu-l2-stream,"{""block"":""256"",""size"":""320000""}",72969.975,135241
nsys,gpu-benches,gpu-l2-stream,"{""block"":""256"",""size"":""40000""}",45827.145000000004,59690
nsys,gpu-benches,gpu-l2-stream,"{""block"":""256"",""size"":""640000""}",105170.13,236752
nsys,gpu-benches,gpu-l2-stream,"{""block"":""256"",""size"":""80000""}",49870.665,64426
nsys,gpu-benches,gpu-stream,"{""block"":""128"",""size"":""10000""}",40997.385,44966
nsys,gpu-benches,gpu-stream,"{""block"":""128"",""size"":""1280000""}",342130.23,437480
nsys,gpu-benches,gpu-stream,"{""block"":""128"",""size"":""160000""}",58913.595,85602
nsys,gpu-benches,gpu-stream,"{""block"":""128"",""size"":""20000""}",43710.615,46110
nsys,gpu-benches,gpu-stream,"{""block"":""128"",""size"":""320000""}",78172.965,139302
nsys,gpu-benches,gpu-stream,"{""block"":""128"",""size"":""40000""}",45809.595,48346
nsys,gpu-benches,gpu-stream,"{""block"":""128"",""size"":""640000""}",116064.58500000002,234717
nsys,gpu-benches,gpu-stream,"{""block"":""128"",""size"":""80000""}",50545.17,64738
nsys,gpu-benches,gpu-stream,"{""block"":""256"",""size"":""10000""}",40567.995,58439
nsys,gpu-benches,gpu-stream,"{""block"":""256"",""size"":""1280000""}",348192.585,431045
nsys,gpu-benches,gpu-stream,"{""block"":""256"",""size"":""160000""}",58181.76,97194
nsys,gpu-benches,gpu-stream,"{""block"":""256"",""size"":""20000""}",42364.53,59178
nsys,gpu-benches,gpu-stream,"{""block"":""256"",""size"":""320000""}",72932.535,138654
nsys,gpu-benches,gpu-stream,"{""block"":""256"",""size"":""40000""}",45283.095,60658
nsys,gpu-benches,gpu-stream,"{""block"":""256"",""size"":""640000""}",104664.69,243402
nsys,gpu-benches,gpu-stream,"{""block"":""256"",""size"":""80000""}",49721.49,65566
nsys,gpu-benches,gpu-strides,"{""block"":""128"",""size"":""10000""}",44947.305,71214
nsys,gpu-benches,gpu-strides,"{""block"":""128"",""size"":""160000""}",65127.465,164353
nsys,gpu-benches,gpu-strides,"{""block"":""128"",""size"":""20000""}",48017.97,72358
nsys,gpu-benches,gpu-strides,"{""block"":""128"",""size"":""320000""}",82817.865,296809
nsys,gpu-benches,gpu-strides,"{""block"":""128"",""size"":""40000""}",49889.97,74594
nsys,gpu-benches,gpu-strides,"{""block"":""128"",""size"":""640000""}",120894.93000000001,523483
nsys,gpu-benches,gpu-strides,"{""block"":""128"",""size"":""80000""}",55412.37,117238
nsys,gpu-benches,gpu-strides,"{""block"":""256"",""size"":""10000""}",44478.72,111111
nsys,gpu-benches,gpu-strides,"{""block"":""256"",""size"":""160000""}",65464.424999999996,202369
nsys,gpu-benches,gpu-strides,"{""block"":""256"",""size"":""20000""}",46351.305,111850
nsys,gpu-benches,gpu-strides,"{""block"":""256"",""size"":""320000""}",80738.77500000001,296161
nsys,gpu-benches,gpu-strides,"{""block"":""256"",""size"":""40000""}",49476.96,113330
nsys,gpu-benches,gpu-strides,"{""block"":""256"",""size"":""640000""}",118272.96,558592
nsys,gpu-benches,gpu-strides,"{""block"":""256"",""size"":""80000""}",55690.83,118066
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""1024""}",4999.995000000001,4247
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""256""}",3088.8,3191
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""288""}",3199.365,3192
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""320""}",3257.28,3193
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""352""}",3313.4399999999996,3194
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""384""}",3313.4399999999996,3195
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""416""}",3369.6,3199
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""448""}",3369.6,3203
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""480""}",3425.7599999999998,3207
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""512""}",3481.92,3211
